"location_id","year_id","physicians","nurses","uhc","uhc_variance"
126,2012,21.3308098649294,10.8963796815526,0.763292751420765,1.03701063965148e-05
126,2013,21.3216054714857,10.9882180432485,0.76749243596888,1.02928134116926e-05
126,2014,21.3568709579766,10.9708792461727,0.768852388865534,1.07578501701767e-05
126,2015,21.4887530785057,11.1361789060484,0.770136363059097,1.35736720335333e-05
126,2016,21.732772476755,11.4193163921286,0.765590826203182,1.67814342043577e-05
126,2017,21.9427823561659,11.4944749347864,0.767085936808197,3.46078206077463e-05
127,1990,7.60689417156808,9.1064103704638,0.517859862315646,5.33551449364573e-05
127,1991,7.75247558916638,9.25311146189506,0.518371008102346,6.61889834578755e-05
127,1992,7.91952684164172,9.43163119041763,0.521655909819451,6.7251394233042e-05
127,1993,8.1486509998899,9.69823846605697,0.540542149203277,5.38300439073936e-05
127,1994,8.41767159184093,10.0290438448546,0.547763133102022,5.30715382985226e-05
127,1995,8.74925344876053,10.4589780913009,0.569667535030074,5.58365759980571e-05
127,1996,9.1714510283554,11.1009634431487,0.574900050185155,5.25426613345304e-05
127,1997,9.60634128802062,11.7068274086628,0.584620858304854,5.18910614169023e-05
127,1998,10.0175933633828,12.1566294997376,0.595565698410419,5.21154073368921e-05
127,1999,10.4230531139362,12.4949625119847,0.60644860440731,5.07243468693499e-05
127,2000,10.856675003282,12.8332588659425,0.621775669212238,5.48563170537948e-05
127,2001,11.2999204094972,13.2290384233929,0.645773150248151,5.55468691512294e-05
127,2002,11.6908994085289,13.5275564031718,0.650940068106489,5.08918634515496e-05
127,2003,12.0914428003524,13.8446123678527,0.655993050743592,5.3474529406536e-05
127,2004,12.5690608752042,14.3393387466095,0.657647563833891,6.24147162644919e-05
127,2005,13.1186970541652,14.9604371963277,0.661440371357153,6.31882545634189e-05
127,2006,13.5026593013973,15.2119550136124,0.672200611047525,6.94687888694273e-05
127,2007,14.0438700095078,15.8809962142203,0.670031832621748,7.22602216354716e-05
127,2008,14.4932790499665,16.5733999160409,0.676982785268317,7.10282225698214e-05
127,2009,14.9146740865324,17.3697454563049,0.676158498395742,7.62798907956694e-05
127,2010,15.4360320400872,18.5388766860122,0.681866636258528,7.7064499146596e-05
127,2011,15.850842226147,19.4715144801527,0.684424155462669,7.3458248557833e-05
127,2012,16.2112708538676,20.2761966047278,0.689475316521365,7.23048833663587e-05
